"product_code_faostat","product_code_hs","product_code_sitc","product_description_hs","product_description_faostat","root_product_hs","product_fraction_pf","value_fraction_vf","wf_type","global_average","alba","arad","arges","bacau","bihor","bistrita_nasaud","botosani","braila","brasov","bucuresti","buzau","caras_severin","cluj","constanta","covasna","dambovita","dolj","galati","gorj","harghita","hunedoara","ialomita","iasi","maramures","mehedinti","neamt","olt","prahova","salaj","satu_mare","sibiu","suceava","teleorman","timis","tulcea","vaslui","valcea","vrancea","calarasi","giurgiu","cntry_average"
"388","070200d","0544","Tomato puree","Tomatoes","070200",0.3,1,"Blue",210.827737729598,12.4038520322009,52.675900153216,42.3411517548982,45.0731431779275,16.7349497170444,NA,10.1367308577599,231.530712292002,2.7305803804239,133.191998173307,65.3130843927632,7.78576743166951,7.71082069485062,184.604063899287,16.1245289025766,72.6358276423486,145.318594124566,191.43880704092,6.51430426587077,NA,16.1793624390894,184.946509960668,56.4776274002041,NA,99.1513974082846,19.2390212089483,113.944034000328,45.9283033162442,NA,8.90565815897837,2.16618459037061,15.3065996439224,125.052279984491,15.1618979653317,192.880739568408,76.9639793313615,45.5102560916323,122.211093182767,212.613508093507,163.920363198002,85.5331410782196
"388","070200d","0544","Tomato puree","Tomatoes","070200",0.3,1,"Grey",142.247811186389,31.823414606923,38.5630663391668,36.8832407466466,35.5855321499042,36.1242719261589,31.8475232098361,37.4765732928332,38.6354396140164,31.7314719201757,39.9710076656151,38.6515931488832,34.0642387163791,32.7928798965603,37.4972962970031,31.976034864889,37.4754238007665,39.9710843536942,38.4148727043112,35.1590674544361,30.5107434267569,31.6465077158764,38.3346007496331,36.2329231402924,31.8180183392129,37.7204116356719,36.1057702410177,38.6288645980198,38.3414893693621,32.9558488730855,33.1680394740164,31.3274274411872,33.5801443270201,39.0857882175482,38.0062497575748,43.4027650983306,38.3588198737424,36.5133163805411,38.3312029390787,37.609693241398,38.2710835874421,37.3930247254957
"388","070200e","0544","Peeled tomatoes","Tomatoes","070200",0.8,1,"Green",134.843258210563,277.529898145854,306.743534674462,302.9547372399,284.396941206062,302.335151319336,266.991386438936,307.798139131262,268.919952337226,265.913527975017,281.932276152396,305.530929233371,314.043595616055,276.120976883104,260.927310456524,259.78704813729,288.808372024141,300.279182289118,286.412847831208,315.949838783269,253.295593529827,287.1317586405,276.070278464424,297.717939778902,276.206442805674,294.109809529202,282.007734610804,303.637353027532,298.142051753673,289.366875254277,279.651527117768,274.822066205222,272.983656682638,296.306660366306,330.021038761371,281.847644345613,305.224616780895,303.509386766569,283.712194244955,267.438828529026,275.742723860364,291.975440284603
"388","070200e","0544","Peeled tomatoes","Tomatoes","070200",0.8,1,"Blue",79.0604016485993,4.65144451207532,19.753462557456,15.8779319080868,16.9024286917228,6.27560614389164,NA,3.80127407165996,86.8240171095008,1.02396764265896,49.9469993149903,24.4924066472862,2.91966278687606,2.89155776056898,69.2265239622324,6.04669833846624,27.2384353658807,54.4944727967124,71.789552640345,2.44286409970154,NA,6.06726091465854,69.3549412352504,21.1791102750765,NA,37.1817740281067,7.21463295335562,42.7290127501228,17.2231137435916,NA,3.33962180961689,0.812319221388979,5.73997486647089,46.894604994184,5.68571173699937,72.3302773381532,28.8614922492606,17.0663460343621,45.8291599435377,79.7300655350653,61.4701361992506,32.0749279043323
"388","070200e","0544","Peeled tomatoes","Tomatoes","070200",0.8,1,"Grey",53.3429291948957,11.9337804775961,14.4611498771876,13.8312152799925,13.3445745562141,13.5466019723096,11.9428212036885,14.0537149848125,14.4882898552562,11.8993019700659,14.9891278746057,14.4943474308312,12.7740895186422,12.2973299612101,14.0614861113761,11.9910130743334,14.0532839252874,14.9891566326353,14.4055772641167,13.1846502954135,11.4415287850338,11.8674403934536,14.3754752811124,13.5873461776096,11.9317568772048,14.145154363377,13.5396638403816,14.4858242242574,14.3780585135108,12.358443327407,12.4380148027562,11.7477852904452,12.5925541226325,14.6571705815806,14.2523436590906,16.276036911874,14.3845574526534,13.6924936427029,14.3742011021545,14.1036349655242,14.3516563452908,14.0223842720609
"388","070200f","0544","Tomato, dried","Tomatoes","070200",0.05,1,"Green",2157.49213136901,4440.47837033367,4907.89655479139,4847.2757958384,4550.351059297,4837.36242110938,4271.86218302298,4924.77022610019,4302.71923739562,4254.61644760028,4510.91641843834,4888.49486773393,5024.69752985687,4417.93563012967,4174.83696730438,4156.59277019664,4620.93395238626,4804.46691662589,4582.60556529933,5055.1974205323,4052.72949647724,4594.108138248,4417.12445543078,4763.48703646244,4419.30308489079,4705.75695246723,4512.12375377287,4858.19764844052,4770.27282805878,4629.87000406843,4474.42443388428,4397.15305928356,4367.73850692221,4740.90656586089,5280.33662018194,4509.56230952981,4883.59386849431,4856.1501882651,4539.39510791927,4279.02125646441,4411.88358176582,4671.60704455365
"388","070200f","0544","Tomato, dried","Tomatoes","070200",0.05,1,"Blue",1264.96642637759,74.4231121932051,316.055400919296,254.046910529389,270.438859067565,100.409698302266,NA,60.8203851465594,1389.18427375201,16.3834822825434,799.151989039844,391.878506356579,46.714604590017,46.2649241691037,1107.62438339572,96.7471734154599,435.814965854092,871.911564747398,1148.63284224552,39.0858255952246,NA,97.0761746345367,1109.67905976401,338.865764401225,NA,594.908384449708,115.43412725369,683.664204001965,275.569819897465,NA,53.4339489538702,12.9971075422237,91.8395978635343,750.313679906944,90.97138779199,1157.28443741045,461.783875988169,273.061536549794,733.266559096603,1275.68104856104,983.522179188009,513.198846469318
"388","070200f","0544","Tomato, dried","Tomatoes","070200",0.05,1,"Grey",853.486867118331,190.940487641538,231.378398035001,221.299444479879,213.513192899425,216.745631556953,191.085139259016,224.859439756999,231.812637684098,190.388831521054,239.826045993691,231.909558893299,204.385432298275,196.757279379362,224.983777782018,191.856209189334,224.852542804599,239.826506122165,230.489236225867,210.954404726617,183.064460560542,189.879046295258,230.007604497799,217.397538841754,190.908110035277,226.322469814032,216.634621446106,231.773187588119,230.048936216173,197.735093238513,199.008236844098,187.964564647123,201.480865962121,234.514729305289,228.037498545449,260.416590589984,230.152919242455,219.079898283247,229.987217634472,225.658159448388,229.626501524652,224.358148352974
"388","200950","05992","Tomato juice unfermented&not spirited,whether or not sugared or sweet","Tomatoes","070200",0.8,1,"Green",134.843258210563,277.529898145854,306.743534674462,302.9547372399,284.396941206062,302.335151319336,266.991386438936,307.798139131262,268.919952337226,265.913527975017,281.932276152396,305.530929233371,314.043595616055,276.120976883104,260.927310456524,259.78704813729,288.808372024141,300.279182289118,286.412847831208,315.949838783269,253.295593529827,287.1317586405,276.070278464424,297.717939778902,276.206442805674,294.109809529202,282.007734610804,303.637353027532,298.142051753673,289.366875254277,279.651527117768,274.822066205222,272.983656682638,296.306660366306,330.021038761371,281.847644345613,305.224616780895,303.509386766569,283.712194244955,267.438828529026,275.742723860364,291.975440284603
"388","200950","05992","Tomato juice unfermented&not spirited,whether or not sugared or sweet","Tomatoes","070200",0.8,1,"Blue",79.0604016485993,4.65144451207532,19.753462557456,15.8779319080868,16.9024286917228,6.27560614389164,NA,3.80127407165996,86.8240171095008,1.02396764265896,49.9469993149903,24.4924066472862,2.91966278687606,2.89155776056898,69.2265239622324,6.04669833846624,27.2384353658807,54.4944727967124,71.789552640345,2.44286409970154,NA,6.06726091465854,69.3549412352504,21.1791102750765,NA,37.1817740281067,7.21463295335562,42.7290127501228,17.2231137435916,NA,3.33962180961689,0.812319221388979,5.73997486647089,46.894604994184,5.68571173699937,72.3302773381532,28.8614922492606,17.0663460343621,45.8291599435377,79.7300655350653,61.4701361992506,32.0749279043323
"388","200950","05992","Tomato juice unfermented&not spirited,whether or not sugared or sweet","Tomatoes","070200",0.8,1,"Grey",53.3429291948957,11.9337804775961,14.4611498771876,13.8312152799925,13.3445745562141,13.5466019723096,11.9428212036885,14.0537149848125,14.4882898552562,11.8993019700659,14.9891278746057,14.4943474308312,12.7740895186422,12.2973299612101,14.0614861113761,11.9910130743334,14.0532839252874,14.9891566326353,14.4055772641167,13.1846502954135,11.4415287850338,11.8674403934536,14.3754752811124,13.5873461776096,11.9317568772048,14.145154363377,13.5396638403816,14.4858242242574,14.3780585135108,12.358443327407,12.4380148027562,11.7477852904452,12.5925541226325,14.6571705815806,14.2523436590906,16.276036911874,14.3845574526534,13.6924936427029,14.3742011021545,14.1036349655242,14.3516563452908,14.0223842720609
"393","070410","05453","Cauliflowers and headed broccoli, fresh or chilled","Cauliflowers and broccoli","070410",1,1,"Green",189.286722452254,230.546017036324,251.839680741236,248.20679588203,235.233856751423,247.394492817882,221.100008136155,248.840964489544,243.525059468019,218.663322117413,238.313438644517,250.090412290103,253.879162061247,229.158182435567,212.455793877554,215.733570888041,240.886670419529,256.745705524522,233.645775004377,254.394778612978,208.314284739518,237.95255080819,215.720397588282,243.095873524674,229.220857582976,248.695049768485,230.788273788167,249.849899630882,241.277048271676,238.276382632033,229.896246369915,226.244490375293,225.95945011779,252.617491152682,263.956742301036,234.666412184564,252.37211997743,251.629549338542,212.857865111405,187.538826254584,226.5908148115,240.631241660244
