"hs_pc_tas_code","sitc_rev_3_sita_code","product_description_hs","product_description_sitc","rootproduct_hs","rootproduct_sitc","product_fraction","value_fraction","wf_type","world_grazing","world_mixed","world_industrial","world_wgt_avg","country_grazing","country_mixed","country_industrial","country_wgt_avg"
"010410","00121","Sheep, live","Sheep, live","010410","00121",1,1,"Blue",167.829344231974,195.68522903629,330.930457168041,207.036937974936,197.772545845409,219.576044316074,280.010923898452,230.175611846825
"010410","00121","Sheep, live","Sheep, live","010410","00121",1,1,"Grey",9.14153581803255,30.0713883021673,95.2181078993779,33.2939233570971,36.2934128445578,89.1573639016637,119.471588966125,72.5042034105856
"010420","00122","Goats, live","Goats, live","010420","00122",1,1,"Green",5259.62701787032,2684.57385630685,1348.50089080021,2900.35764373092,2906.63745471101,1480.5240988743,647.942078034738,1810.86578160902
"010420","00122","Goats, live","Goats, live","010420","00122",1,1,"Blue",151.598795873485,168.941943140432,219.186524794788,174.944711071207,188.522547758792,214.656316067508,284.418203536578,232.197649217141
"010420","00122","Goats, live","Goats, live","010420","00122",1,1,"Grey",0.202454388251664,2.07292980154755,10.2378602274404,3.23224358205318,0.746616881568076,1.36553498264151,3.96462717030744,2.09882920500945
"010511","00141","Fowls, live domestic weighing not more than 185 g","Poultry, live, to 185g","010599","00149",10,1,"Green",617.668706418489,317.093374508439,182.302443423479,276.540806085479,420.97677668596,250.026527209325,141.73869907578,285.974876892389
"010511","00141","Fowls, live domestic weighing not more than 185 g","Poultry, live, to 185g","010599","00149",10,1,"Blue",56.2535150639522,26.1241835495847,15.4042792297005,23.4405627359079,17.1546768679043,10.6193007296818,6.0081204054893,11.9144374365562
"010511","00141","Fowls, live domestic weighing not more than 185 g","Poultry, live, to 185g","010599","00149",10,1,"Grey",55.9689325649662,44.7628737970005,25.3680703548861,36.3908685497718,16.931575846173,10.0560015265591,5.70069340316536,11.5018347480377
"010519","00141a","Poultry, live except domestic fowls, weighing not more than 185 g","Poultry, live, to 185g","010599","00149",1,1,"Green",6176.68706418489,3170.93374508439,1823.02443423479,2765.40806085479,4209.7677668596,2500.26527209325,1417.3869907578,2859.74876892389
"010519","00141a","Poultry, live except domestic fowls, weighing not more than 185 g","Poultry, live, to 185g","010599","00149",1,1,"Blue",562.535150639522,261.241835495847,154.042792297005,234.405627359079,171.546768679042,106.193007296818,60.081204054893,119.144374365562
"010519","00141a","Poultry, live except domestic fowls, weighing not more than 185 g","Poultry, live, to 185g","010599","00149",1,1,"Grey",559.689325649662,447.628737970005,253.680703548861,363.908685497718,169.31575846173,100.560015265591,57.0069340316536,115.018347480377
"010599","00149","Poultry, live except domestic fowls, weighing more than 185 g","Poultry, live,over 185g","010599","00149",1,1,"Green",6176.68706418489,3170.93374508439,1823.02443423479,2765.40806085479,4209.7677668596,2500.26527209325,1417.3869907578,2859.74876892389
"010599","00149","Poultry, live except domestic fowls, weighing more than 185 g","Poultry, live,over 185g","010599","00149",1,1,"Blue",562.535150639522,261.241835495847,154.042792297005,234.405627359079,171.546768679042,106.193007296818,60.081204054893,119.144374365562
"010599","00149","Poultry, live except domestic fowls, weighing more than 185 g","Poultry, live,over 185g","010599","00149",1,1,"Grey",559.689325649662,447.628737970005,253.680703548861,363.908685497718,169.31575846173,100.560015265591,57.0069340316536,115.018347480377
"020110","01111","Bovine carcasses and half carcasses, fresh or chilled","Bovine meat,fh,ch,w.bone","010210","00119",0.565092110810095,0.825889685186019,"Green",14995.832018914,10509.9648587358,6282.89715536289,10233.5979075141,15260.0434472826,13071.8346119154,7887.97962763356,12735.8438490839
"020110","01111","Bovine carcasses and half carcasses, fresh or chilled","Bovine meat,fh,ch,w.bone","010210","00119",0.565092110810095,0.825889685186019,"Blue",328.193467855134,358.678069052778,483.154282754885,388.597338507088,360.126279859801,423.838863403432,330.788547050696,381.868983628196
"020110","01111","Bovine carcasses and half carcasses, fresh or chilled","Bovine meat,fh,ch,w.bone","010210","00119",0.565092110810095,0.825889685186019,"Grey",172.373071761303,284.980507131893,505.492712449753,320.120835737414,440.109808058304,477.854967729154,378.670331388875,435.619628002368
"020120","01111a","Bovine cuts bone in, fresh or chilled","Bovine meat,fh,ch,w.bone","020110","00119",1,1,"Green",14995.832018914,10509.9648587358,6282.89715536289,10233.5979075141,15260.0434472826,13071.8346119154,7887.97962763356,12735.8438490839
"020120","01111a","Bovine cuts bone in, fresh or chilled","Bovine meat,fh,ch,w.bone","020110","00119",1,1,"Blue",328.193467855134,358.678069052778,483.154282754885,388.597338507088,360.126279859801,423.838863403432,330.788547050696,381.868983628196
"020120","01111a","Bovine cuts bone in, fresh or chilled","Bovine meat,fh,ch,w.bone","020110","00119",1,1,"Grey",172.373071761303,284.980507131893,505.492712449753,320.120835737414,440.109808058304,477.854967729154,378.670331388875,435.619628002368
"020130","01112","Bovine cuts boneless, fresh or chilled","Bovine meat,fh,ch,bnless","020120","01111",0.71,1,"Green",21120.8901674845,14802.7674066701,8849.15092304633,14413.5181795973,21493.0189398347,18411.0346646696,11109.8304614557,17937.8082381463
"020130","01112","Bovine cuts boneless, fresh or chilled","Bovine meat,fh,ch,bnless","020120","01111",0.71,1,"Blue",465.061222331175,507.997280356026,683.315891204063,550.137096488856,510.037013887043,599.773047047088,468.716263451684,540.660540321402
"020130","01112","Bovine cuts boneless, fresh or chilled","Bovine meat,fh,ch,bnless","020120","01111",0.71,1,"Grey",242.778974311694,401.380995960413,711.961566830638,450.87441653157,619.872969096204,673.03516581571,533.338494913908,613.548771834321
"020210","01121","Bovine carcasses and half carcasses, frozen","Bovine meat,frozn,w.bone","020110","01111",1,1,"Green",14995.832018914,10509.9648587358,6282.89715536289,10233.5979075141,15260.0434472826,13071.8346119154,7887.97962763356,12735.8438490839
"020210","01121","Bovine carcasses and half carcasses, frozen","Bovine meat,frozn,w.bone","020110","01111",1,1,"Blue",328.193467855134,358.678069052778,483.154282754885,388.597338507088,360.126279859801,423.838863403432,330.788547050696,381.868983628196
"020210","01121","Bovine carcasses and half carcasses, frozen","Bovine meat,frozn,w.bone","020110","01111",1,1,"Grey",172.373071761303,284.980507131893,505.492712449753,320.120835737414,440.109808058304,477.854967729154,378.670331388875,435.619628002368
"020220","01121a","Bovine cuts bone in, frozen","Bovine meat,frozn,w.bone","020120","01111",1,1,"Green",14995.832018914,10509.9648587358,6282.89715536289,10233.5979075141,15260.0434472826,13071.8346119154,7887.97962763356,12735.8438490839
"020220","01121a","Bovine cuts bone in, frozen","Bovine meat,frozn,w.bone","020120","01111",1,1,"Blue",328.193467855134,358.678069052778,483.154282754885,388.597338507088,360.126279859801,423.838863403432,330.788547050696,381.868983628196
"020220","01121a","Bovine cuts bone in, frozen","Bovine meat,frozn,w.bone","020120","01111",1,1,"Grey",172.373071761303,284.980507131893,505.492712449753,320.120835737414,440.109808058304,477.854967729154,378.670331388875,435.619628002368
"020230","01122","Bovine cuts boneless, frozen","Bovine meat,frz,boneless","020130","01112",1,1,"Green",21120.8901674845,14802.7674066701,8849.15092304633,14413.5181795973,21493.0189398347,18411.0346646696,11109.8304614557,17937.8082381463
"020230","01122","Bovine cuts boneless, frozen","Bovine meat,frz,boneless","020130","01112",1,1,"Blue",465.061222331175,507.997280356026,683.315891204063,550.137096488856,510.037013887043,599.773047047088,468.716263451684,540.660540321402
"020230","01122","Bovine cuts boneless, frozen","Bovine meat,frz,boneless","020130","01112",1,1,"Grey",242.778974311694,401.380995960413,711.961566830638,450.87441653157,619.872969096204,673.03516581571,533.338494913908,613.548771834321
"020311","01221","Swine carcasses and half carcasses, fresh or chilled","Meat of swine,frsh,chlld","010310","00139",0.76,0.862853860694413,"Green",5592.14414008134,3803.14109852772,2956.39554317159,3582.23753485475,4430.29249604513,2903.24286433025,1974.93550191197,3243.734128387
"020311","01221","Swine carcasses and half carcasses, fresh or chilled","Meat of swine,frsh,chlld","010310","00139",0.76,0.862853860694413,"Blue",304.965359424208,307.675940011202,345.853056483957,325.100898632669,153.286275163439,211.258978779892,187.817117951042,191.37150393427
"020311","01221","Swine carcasses and half carcasses, fresh or chilled","Meat of swine,frsh,chlld","010310","00139",0.76,0.862853860694413,"Grey",461.528625878487,424.524782547185,501.81675840566,453.981528210607,223.603650063474,149.235881270526,101.517941782067,165.494427166757
"020312","01221a","Hams, shoulders and cuts thereof, of swine bone in, fresh or chilled","Meat of swine,frsh,chlld","020311","00139",0.77,1,"Green",7262.5248572485,4939.14428380223,3839.47473139167,4652.2565387724,5753.62661824043,3770.44527835097,2564.85130118437,4212.64172517793
"020312","01221a","Hams, shoulders and cuts thereof, of swine bone in, fresh or chilled","Meat of swine,frsh,chlld","020311","00139",0.77,1,"Blue",409.04592133014,412.566155858704,462.146826602542,435.195972250219,212.060097614856,287.349323090769,256.905347988367,261.52143368087
"020312","01221a","Hams, shoulders and cuts thereof, of swine bone in, fresh or chilled","Meat of swine,frsh,chlld","020311","00139",0.77,1,"Grey",599.387825816217,551.330886424915,651.710075851506,589.586400273516,290.394350731785,193.812832818865,131.841482833854,214.927827489295
"020319","01221b","Swine cuts, fresh or chilled, nes","Meat of swine,frsh,chlld","020311","00139",0.73,1,"Green",7660.47142476897,5209.7823267503,4049.85690845423,4907.17470528047,6068.89383019881,3977.04501963048,2705.39109850954,4443.47140874932
"020319","01221b","Swine cuts, fresh or chilled, nes","Meat of swine,frsh,chlld","020311","00139",0.73,1,"Blue",431.459396471518,435.172520563291,487.469940388982,459.042326894067,223.679828991012,303.094491479304,270.982353357592,275.851375252425
"020319","01221b","Swine cuts, fresh or chilled, nes","Meat of swine,frsh,chlld","020311","00139",0.73,1,"Grey",632.230994354092,581.540798009842,687.420216994055,621.892504398092,306.306369949965,204.432714069214,139.065673674065,226.704694748982
"020321","01222","Swine carcasses and half carcasses, frozen","Meat of swine, frozen","020311","01221",1,1,"Green",5592.14414008134,3803.14109852772,2956.39554317159,3582.23753485475,4430.29249604513,2903.24286433025,1974.93550191197,3243.734128387
"020321","01222","Swine carcasses and half carcasses, frozen","Meat of swine, frozen","020311","01221",1,1,"Blue",304.965359424208,307.675940011202,345.853056483957,325.100898632669,153.286275163439,211.258978779892,187.817117951042,191.37150393427
"020321","01222","Swine carcasses and half carcasses, frozen","Meat of swine, frozen","020311","01221",1,1,"Grey",461.528625878487,424.524782547185,501.81675840566,453.981528210607,223.603650063474,149.235881270526,101.517941782067,165.494427166757
"020322","01222a","Hams, shoulders and cuts thereof, of swine, bone in, frozen","Meat of swine, frozen","020312","01221",1,1,"Green",7262.5248572485,4939.14428380223,3839.47473139167,4652.2565387724,5753.62661824043,3770.44527835097,2564.85130118437,4212.64172517793
"020322","01222a","Hams, shoulders and cuts thereof, of swine, bone in, frozen","Meat of swine, frozen","020312","01221",1,1,"Blue",409.04592133014,412.566155858704,462.146826602542,435.195972250219,212.060097614856,287.349323090769,256.905347988367,261.52143368087
"020322","01222a","Hams, shoulders and cuts thereof, of swine, bone in, frozen","Meat of swine, frozen","020312","01221",1,1,"Grey",599.387825816217,551.330886424915,651.710075851506,589.586400273516,290.394350731785,193.812832818865,131.841482833854,214.927827489295
"020329","01222b","Swine cuts, frozen nes","Meat of swine, frozen","020319","01221",1,1,"Green",7660.47142476897,5209.7823267503,4049.85690845423,4907.17470528047,6068.89383019881,3977.04501963048,2705.39109850954,4443.47140874932
"020329","01222b","Swine cuts, frozen nes","Meat of swine, frozen","020319","01221",1,1,"Blue",431.459396471518,435.172520563291,487.469940388982,459.042326894067,223.679828991012,303.094491479304,270.982353357592,275.851375252425
"020329","01222b","Swine cuts, frozen nes","Meat of swine, frozen","020319","01221",1,1,"Grey",632.230994354092,581.540798009842,687.420216994055,621.892504398092,306.306369949965,204.432714069214,139.065673674065,226.704694748982
"020410","01211a","Lamb carcasses and half carcasses, fresh or chilled","Meat of swine, frozen","010410","01221",0.76,0.889671043027805,"Green",8341.66885608378,4085.94402487278,2371.89148007132,5008.25371563941,6181.22625575389,3483.27189313817,1861.73444221063,4257.56656065221
"020410","01211a","Lamb carcasses and half carcasses, fresh or chilled","Meat of swine, frozen","010410","01221",0.76,0.889671043027805,"Blue",208.170550215541,240.779200331749,399.099941353471,254.067735504898,243.22265470372,268.746261580104,339.492527834465,281.154325133692
"020410","01211a","Lamb carcasses and half carcasses, fresh or chilled","Meat of swine, frozen","010410","01221",0.76,0.889671043027805,"Grey",10.7012627711909,35.2021623632675,111.464201802597,38.9745256836795,42.4857874479691,104.369374915793,139.855806799581,84.8748556213103
"020421","01211","Sheep carcasses and half carcasses, fresh or chilled","Meat of sheep,frsh,chlld","010410","00121",0.5,0.886221470792938,"Green",12695.7870811841,6227.42557110598,3685.27294119678,7850.56136752379,11698.7929263908,6592.55540859842,3523.58008300984,8113.02871292946
"020421","01211","Sheep carcasses and half carcasses, fresh or chilled","Meat of sheep,frsh,chlld","010410","00121",0.5,0.886221470792938,"Blue",316.737687869859,366.856738643368,619.628729087971,397.63212416417,455.900120569814,504.206941777574,638.103661454297,526.468229106127
"020421","01211","Sheep carcasses and half carcasses, fresh or chilled","Meat of sheep,frsh,chlld","010410","00121",0.5,0.886221470792938,"Grey",16.2870231349156,53.6519454805949,173.184991921661,61.0935314028503,80.4100042779982,197.532925422384,264.695718228822,161.73373471722
"020422","01211b","Sheep cuts, bone in, fresh or chilled","Meat of sheep,frsh,chlld","020421","00121",1,1,"Green",12695.7870811841,6227.42557110598,3685.27294119678,7850.56136752379,11698.7929263908,6592.55540859842,3523.58008300984,8113.02871292946
"020422","01211b","Sheep cuts, bone in, fresh or chilled","Meat of sheep,frsh,chlld","020421","00121",1,1,"Blue",326.737687869859,376.856738643368,629.628729087971,407.63212416417,465.900120569814,514.206941777574,648.103661454297,536.468229106127
"020422","01211b","Sheep cuts, bone in, fresh or chilled","Meat of sheep,frsh,chlld","020421","00121",1,1,"Grey",16.2870231349156,53.6519454805949,173.184991921661,61.0935314028503,80.4100042779982,197.532925422384,264.695718228822,161.73373471722
"020423","01211c","Sheep cuts, boneless, fresh or chilled","Meat of sheep,frsh,chlld","020422","00121",0.8,1,"Green",15869.7338514801,7784.28196388248,4606.59117649598,9813.20170940474,14623.4911579886,8240.69426074802,4404.4751037623,10141.2858911618
"020423","01211c","Sheep cuts, boneless, fresh or chilled","Meat of sheep,frsh,chlld","020422","00121",0.8,1,"Blue",420.922109837324,483.57092330421,799.535911359964,522.040155205213,594.875150712267,655.258677221968,822.629576817871,683.085286382658
"020423","01211c","Sheep cuts, boneless, fresh or chilled","Meat of sheep,frsh,chlld","020422","00121",0.8,1,"Grey",20.3587789186445,67.0649318507436,216.481239902076,76.3669142535629,100.512505347498,246.91615677798,330.869647786027,202.167168396525
"020430","01212a","Lamb carcasses and half carcasses, frozen","Meat of sheep,frsh,chlld","020410","00121",1,1,"Green",8341.66885608378,4085.94402487278,2371.89148007132,5008.25371563941,6181.22625575389,3483.27189313817,1861.73444221063,4257.56656065221
"020430","01212a","Lamb carcasses and half carcasses, frozen","Meat of sheep,frsh,chlld","020410","00121",1,1,"Blue",208.170550215541,240.779200331749,399.099941353471,254.067735504898,243.22265470372,268.746261580104,339.492527834465,281.154325133692
"020430","01212a","Lamb carcasses and half carcasses, frozen","Meat of sheep,frsh,chlld","020410","00121",1,1,"Grey",10.7012627711909,35.2021623632675,111.464201802597,38.9745256836795,42.4857874479691,104.369374915793,139.855806799581,84.8748556213103
"020441","01212","Sheep carcasses and half carcasses, frozen","Meat of sheep, frozen","020421","01211",1,1,"Green",12695.7870811841,6227.42557110598,3685.27294119678,7850.56136752379,11698.7929263908,6592.55540859842,3523.58008300984,8113.02871292946
"020441","01212","Sheep carcasses and half carcasses, frozen","Meat of sheep, frozen","020421","01211",1,1,"Blue",316.737687869859,366.856738643368,619.628729087971,397.63212416417,455.900120569814,504.206941777574,638.103661454297,526.468229106127
"020441","01212","Sheep carcasses and half carcasses, frozen","Meat of sheep, frozen","020421","01211",1,1,"Grey",16.2870231349156,53.6519454805949,173.184991921661,61.0935314028503,80.4100042779982,197.532925422384,264.695718228822,161.73373471722
"020442","01212b","Sheep cuts, bone in, frozen","Meat of sheep, frozen","020422","01211",1,1,"Green",12695.7870811841,6227.42557110598,3685.27294119678,7850.56136752379,11698.7929263908,6592.55540859842,3523.58008300984,8113.02871292946
"020442","01212b","Sheep cuts, bone in, frozen","Meat of sheep, frozen","020422","01211",1,1,"Blue",326.737687869859,376.856738643368,629.628729087971,407.63212416417,465.900120569814,514.206941777574,648.103661454297,536.468229106127
"020442","01212b","Sheep cuts, bone in, frozen","Meat of sheep, frozen","020422","01211",1,1,"Grey",16.2870231349156,53.6519454805949,173.184991921661,61.0935314028503,80.4100042779982,197.532925422384,264.695718228822,161.73373471722
"020443","01212c","Sheep cuts, boneless, frozen","Meat of sheep, frozen","020423","01211",1,1,"Green",15869.7338514801,7784.28196388248,4606.59117649598,9813.20170940474,14623.4911579886,8240.69426074802,4404.4751037623,10141.2858911618
"020443","01212c","Sheep cuts, boneless, frozen","Meat of sheep, frozen","020423","01211",1,1,"Blue",420.922109837324,483.57092330421,799.535911359964,522.040155205213,594.875150712267,655.258677221968,822.629576817871,683.085286382658
"020443","01212c","Sheep cuts, boneless, frozen","Meat of sheep, frozen","020423","01211",1,1,"Grey",20.3587789186445,67.0649318507436,216.481239902076,76.3669142535629,100.512505347498,246.91615677798,330.869647786027,202.167168396525
"020450","01213","Goat meat, fresh, chilled or frozen","Meat of goats","010420","00122",0.5,0.87282689048812,"Green",9276.92519794803,4690.50085397444,2431.48510924754,5184.5641750671,6201.53436557531,3158.81193347666,1382.43421356938,3884.86250693549
"020450","01213","Goat meat, fresh, chilled or frozen","Meat of goats","010420","00122",0.5,0.87282689048812,"Blue",284.846351695608,312.632744905226,412.672273166072,330.180757734068,419.683880169597,475.442283064255,624.284630721216,516.525649321697
"020450","01213","Goat meat, fresh, chilled or frozen","Meat of goats","010420","00122",0.5,0.87282689048812,"Grey",0.357088859994391,3.62183330570158,18.4599097141174,5.7778303020061,1.59296448941667,2.91347381783758,8.4588367233435,4.50263237055461
"020500","0124","Horse, ass, mule or hinny meat, fresh, chilled or frozen","Meat of horses,mules,etc","010111","00151",0.68,0.86633055870877,"Green",51364.4003680966,44230.3722983072,42471.5017403244,47366.8164015763,0,38324.4472980342,0,38324.4472980342
"020500","0124","Horse, ass, mule or hinny meat, fresh, chilled or frozen","Meat of horses,mules,etc","010111","00151",0.68,0.86633055870877,"Blue",1910.95826704884,4540.75560140446,2818.87263107589,3174.72852783312,0,800.02750933338,0,800.02750933338
"020500","0124","Horse, ass, mule or hinny meat, fresh, chilled or frozen","Meat of horses,mules,etc","010111","00151",0.68,0.86633055870877,"Grey",860.136945734094,1502.60835987701,1871.01946948926,1236.98204220237,0,1312.59815303416,0,1312.59815303416
"020610","01251","Bovine edible offal, fresh or chilled","Edible offal,bov.frsh,ch","010210","00119",0.07,0.104294684152904,"Green",13702.9053656511,10947.3977977063,6218.81018424509,10432.5310086558,13431.7175526128,11505.6808985023,6942.91040422983,11188.6539405779
"020610","01251","Bovine edible offal, fresh or chilled","Edible offal,bov.frsh,ch","010210","00119",0.07,0.104294684152904,"Blue",301.441143024064,373.282343624671,478.65918424878,396.151365384367,319.014241324676,375.093336358819,293.191500905409,337.835605739513
"020610","01251","Bovine edible offal, fresh or chilled","Edible offal,bov.frsh,ch","010210","00119",0.07,0.104294684152904,"Grey",157.511226249571,296.84161822594,500.336572525455,326.343733213829,387.379672567474,420.602534968132,333.301340480479,382.699201183468
"020621","01252a","Bovine tongues, edible offal, frozen","Edible offal,bov.frsh,ch","020610","00119",0.1,0.2372495089084,"Green",32510.07568619,25972.647513307,14754.096622067,24751.1285847523,31866.6839315371,27297.1714282643,16472.0208379855,26545.0265274815
"020621","01252a","Bovine tongues, edible offal, frozen","Edible offal,bov.frsh,ch","020610","00119",0.1,0.2372495089084,"Blue",715.167631472459,885.610527091297,1135.61656397518,939.86716890833,756.859720890652,889.907098459429,695.595396059249,801.513315534711
"020621","01252a","Bovine tongues, edible offal, frozen","Edible offal,bov.frsh,ch","020610","00119",0.1,0.2372495089084,"Grey",373.694610752705,704.25528147679,1187.04606120576,774.248904403148,919.0563707773,997.877448668173,790.75579347505,907.951975404147
"020622","01252a","Bovine livers, edible offal, frozen","Edible offal,bov.frsh,ch","020610","00119",0.6,0.419303461005791,"Green",9576.1260760872,7650.46964264234,4345.94772265338,7290.66059829932,9386.60942843794,8040.61970328374,4851.97726991114,7819.06886880068
"020622","01252a","Bovine livers, edible offal, frozen","Edible offal,bov.frsh,ch","020610","00119",0.6,0.419303461005791,"Blue",210.65885759922,260.864297690296,334.505754329537,276.846064313058,222.939625829289,262.12989022577,204.893685111867,236.092731229276
"020622","01252a","Bovine livers, edible offal, frozen","Edible offal,bov.frsh,ch","020610","00119",0.6,0.419303461005791,"Grey",110.075003856185,207.444529821161,349.654760879497,228.061761356848,270.71606238472,293.933497699911,232.924009368891,267.445165967299
"020629","01252","Bovine edible offal, frozen nes","Edible offal,bov.,frozen","020610","01251",0.3,0.34,"Green",15529.9594144046,12407.0508374004,7047.98487547777,11823.5351431432,15222.6132262945,13039.7716849693,7868.63179146048,12680.4744659883
"020629","01252","Bovine edible offal, frozen nes","Edible offal,bov.,frozen","020610","01251",0.3,0.34,"Blue",341.633295427273,423.053322774627,542.480408815284,448.971547435616,361.5494735013,425.105781206661,332.28370102613,382.880353171448
"020629","01252","Bovine edible offal, frozen nes","Edible offal,bov.,frozen","020610","01251",0.3,0.34,"Grey",178.512723082847,336.420500656066,567.048115528849,369.856230975673,439.030295576471,476.682872963883,377.74151921121,433.725761341264
"020630","01253","Swine edible offal, fresh or chilled","Edible offal,swine,fh,ch","010310","01221",0.04,0.0130612659813218,"Green",1644.77394561271,1094.98850202988,845.287005068431,1030.25758651042,1197.54653924433,784.771761202709,533.842218692493,871.943105107248
"020630","01253","Swine edible offal, fresh or chilled","Edible offal,swine,fh,ch","010310","01221",0.04,0.0130612659813218,"Blue",89.6231404574255,88.5815935409851,98.9048407686849,93.4996460462884,41.6310214990997,57.3015467857474,50.9650082086452,51.7805223387195
"020630","01253","Swine edible offal, fresh or chilled","Edible offal,swine,fh,ch","010310","01221",0.04,0.0130612659813218,"Grey",135.745832007172,122.227848947244,143.478495557064,130.565856960553,60.442008633731,40.3397548369853,27.4411813578558,44.4862985035964
