"product_code_faostat","product_code_hs","product_code_sitc","product_description_hs","product_description_faostat","root_product_hs","product_fraction_pf","value_fraction_vf","wf_type","global_average","biala_podlaska","bialystok","bielsko","bydgoszcz","ciechanow","czestochowa","elblag","gdansk","gorzow","jelenia_gora","kalisz","katowice","kielce","konin","koszalin","krakow","krosno","legnica","leszno","lomza","lublin","nowy_sacz","olsztyn","opole","ostroleka","pila","piotrkow","plock","poznan","przemysl","radom","rzeszow","siedlce","sieradz","skierniewice","slupsk","suwalki","szczecin","tarnobrzeg","tarnow","torun","walbrzych","warszawa","wloclawek","wroclaw","zamosc","zielona_gora","cntry_average"
"56","151529","42169","Maize (corn) oil and its fractions,refined but not chemically modified","Maize","151521",0.98,1,"Blue",171.132800515848,44.5097991833244,26.0866272146439,0.0737634622459961,17.1358333873954,53.4193751358965,1.17282031028512,36.1229066135578,16.3961314861001,32.450179696352,0.979031170748986,3.95924997082153,0.28735344179174,3.7345609905271,12.0271332742467,25.5560823711806,0.723000392743795,0.249391134767417,4.03963944927088,10.7081856072363,22.459785512583,11.7764046412077,0.246277779676679,48.6160683221836,0.321871353545616,63.0015406081559,12.7299529373769,26.7906769984556,27.8310413401261,7.02523804021127,0.647001039542898,19.5850246033033,0.248369693752494,26.6570816214621,47.3164845134182,11.256835972834,25.9813401321923,72.0323266342276,66.8408251974716,1.33744452076602,0.548730527577841,10.2736294835245,0.39350235440202,30.7371014613146,5.70527693987151,2.69621209208367,1.55792711197057,36.904537762598,7.88041109192022
"56","151529","42169","Maize (corn) oil and its fractions,refined but not chemically modified","Maize","151521",0.98,1,"Grey",408.585671522209,845.803874191488,888.521013309018,805.262815204024,844.252119314825,876.418146304393,810.433576622403,836.222600948391,852.703583837961,894.804806172314,845.809500574417,845.032831343075,809.487836164316,823.158000940125,882.173269797183,810.242686713737,814.166067586067,815.718564734288,887.374794272668,871.761713476153,885.50083405442,870.866328249032,804.693701201899,855.103577350903,811.05716646117,849.03671731437,858.374725548927,841.579239802828,893.135123705837,942.271140717297,833.962143409576,857.945331180813,839.142450665254,875.401519415684,840.571761815058,845.182535574925,817.701891142536,853.184883445858,849.654122189554,849.871360655322,814.723596095841,870.133067239459,810.406782347493,880.524199415848,897.321701296891,831.235370264003,830.264275051203,897.329661187163,844.860967936623
"71","100200","0451","Rye","Rye","100200",1,1,"Green",1419.42732948651,1349.00216490371,1304.60572760171,1340.32145977772,1336.99609605459,1347.29822993016,1334.81416291606,1263.15570280783,1212.11596574487,1355.55250867058,1380.2020478298,1371.60064236168,1347.59429628623,1382.09482577973,1378.95799682651,1299.81561045101,1354.16290317162,1414.58504381943,1413.10668683463,1404.47759232291,1314.94623309164,1364.61970989338,1397.27713205926,1307.08660223518,1363.31280161058,1352.55693555505,1359.79994343729,1354.89165840886,1362.05760203652,1394.26781777053,1374.45186534821,1386.35171385565,1404.21525691366,1354.05460704927,1375.14675430735,1364.60220817806,1264.65314471128,1277.34608917147,1360.81297020054,1406.36181174871,1444.89932190511,1309.10714692438,1323.41681197794,1380.53577672724,1353.58441095635,1358.32218722992,1341.1267656704,1361.50674897595,1351.85108880439
"71","100200","0451","Rye","Rye","100200",1,1,"Blue",25.2721462949295,0.23505688368066,0.124423535901687,NA,0.216214247505453,0.693604818484683,0.0166237561988595,0.0543707231674874,0.0329592426848352,0.135057817146534,0.0401573033755487,0.0700528724874697,0.00272347867779011,0.0213059718936831,0.37446629734109,0.00799611674242258,0.013931917165491,0.00316689394206959,0.181775281906763,0.261698090223269,0.124430997909028,0.209053881851017,8.23716659494246e-05,0.184699927814709,0.00658200783454238,0.452029924771622,0.145498112669412,0.137080132148468,0.412939935334089,0.179183377191417,0.0105603433507951,0.135898330317168,0.00798350317582313,0.230257756548681,0.382809414972768,0.0859546437745335,0.00925755638292973,0.241616317014352,0.236125594518065,0.0261344192585127,0.0087878138389456,0.107054823643352,0.00359265907437495,0.153887032971867,0.0997876112293205,0.0919971228486357,0.013506298497112,0.280711177496018,0.187956044751104
"71","100200","0451","Rye","Rye","100200",1,1,"Grey",99.2107858974901,NA,NA,0.110979866795008,NA,NA,NA,NA,NA,6.01525992622386,4.7716443410269,NA,NA,NA,NA,NA,NA,0.0715780933936985,NA,NA,NA,NA,0.676836017270531,0.0237313855466205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167263681543818,16.0914672627369,0.0244642171743377
"71","110210","04719","Rye flour","Rye","100200",0.8,1,"Green",1774.28416185813,1686.25270612964,1630.75715950214,1675.40182472215,1671.24512006824,1684.1227874127,1668.51770364508,1578.94462850978,1515.14495718108,1694.44063583823,1725.25255978725,1714.50080295211,1684.49287035778,1727.61853222466,1723.69749603313,1624.76951306376,1692.70362896452,1768.23130477428,1766.38335854329,1755.59699040364,1643.68279136455,1705.77463736673,1746.59641507408,1633.85825279397,1704.14100201323,1690.69616944381,1699.74992929661,1693.61457301108,1702.57200254565,1742.83477221317,1718.06483168526,1732.93964231956,1755.26907114208,1692.56825881158,1718.93344288418,1705.75276022258,1580.8164308891,1596.68261146434,1701.01621275067,1757.95226468589,1806.12415238139,1636.38393365547,1654.27101497242,1725.66972090905,1691.98051369544,1697.9027340374,1676.408457088,1701.88343621993,1689.81386100549
"71","110210","04719","Rye flour","Rye","100200",0.8,1,"Blue",31.5901828686619,0.293821104600825,0.155529419877109,NA,0.270267809381817,0.867006023105854,0.0207796952485744,0.0679634039593593,0.041199053356044,0.168822271433167,0.0501966292194359,0.0875660906093371,0.00340434834723764,0.0266324648671039,0.468082871676363,0.00999514592802823,0.0174148964568637,0.00395861742758699,0.227219102383454,0.327122612779086,0.155538747386285,0.261317352313772,0.000102964582436781,0.230874909768386,0.00822750979317798,0.565037405964528,0.181872640836765,0.171350165185585,0.516174919167612,0.223979221489272,0.0132004291884939,0.16987291289646,0.00997937896977891,0.287822195685851,0.47851176871596,0.107443304718167,0.0115719454786622,0.302020396267941,0.295156993147581,0.0326680240731409,0.010984767298682,0.13381852955419,0.00449082384296868,0.192358791214833,0.124734514036651,0.114996403560795,0.01688287312139,0.350888971870023,0.23494505593888
"71","110210","04719","Rye flour","Rye","100200",0.8,1,"Grey",124.013482371863,NA,NA,0.13872483349376,NA,NA,NA,NA,NA,7.51907490777982,5.96455542628363,NA,NA,NA,NA,NA,NA,0.0894726167421231,NA,NA,NA,NA,0.846045021588164,0.0296642319332757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.209079601929773,20.1143340784211,0.0305802714679221
"75","100400","0452","Oats","Oats","100400",1,1,"Green",1478.70509929356,1321.22987503294,1265.3385757252,1280.38657831491,1303.6947702463,1316.57438534883,1287.9459889329,1240.6192706708,1174.7307923391,1322.01708307214,1307.55948964002,1316.29098105552,1287.45487029546,1321.17624935667,1336.32002647225,1263.59308685572,1289.83068178231,1343.92964744991,1333.63008078991,1343.50619959958,1287.7596481913,1318.73761281359,1317.24687552667,1288.3252227343,1300.61491593607,1325.78913440695,1319.81434063418,1311.31607093503,1326.55218167923,1336.77184093842,1310.74200211384,1337.75363244656,1338.47287155338,1319.38184465788,1321.83567068427,1336.48612087449,1194.30834585132,1251.23048075034,1300.27481425936,1342.25416150307,1377.22728720062,1287.11347611075,1252.11235464286,1349.42457684501,1322.37360495311,1294.5182053376,1291.78089407422,1363.53909354011,1305.30450885187
"75","100400","0452","Oats","Oats","100400",1,1,"Blue",181.040179720865,0.735293247819851,0.264824570897677,0.00216760601139802,1.51147480862788,2.58705741304684,0.0743323257984483,0.394782281351872,0.326673410937778,1.14615899254215,0.131276447088574,0.198715728827041,0.0122837263074846,0.0269571149286254,0.862585746379748,0.358653345466546,0.0195579844660109,0.0150894446407584,0.737048191107636,0.760364803372248,0.666121330554901,0.177381568153531,0.00841313115600238,2.3068515066839,0.044118891224492,6.06581986800892,1.98959841449379,0.257406737751001,1.11181811390042,0.44349632887976,0.0232841029636886,0.216343751164489,0.00710941052047763,0.448525135849863,1.14751833792437,0.11654099394789,1.68543799422615,2.28253977356027,2.80100922198278,0.0161750005301354,0.0134582733306112,0.219882457600439,0.0213040779887907,0.514438342738334,0.140012690055546,0.41693208596564,0.020776606826078,1.7923038065695,0.819041835426825
